"BAND","name","LAT_SITE","LON_SITE","AZ","BW","RD","CELL-ID","BSCId","BSC_NAME","BCFId","BTSId","TRXId","initialFrequency","preferredBcchMark","status","hoppingSequenceNumber1","bsIdentityCodeBCC","bsIdentityCodeNCC","BTS_State","TRX_STATE","LAC","rac","REFARMING"
850,"ESPECIALES 2",-11.9597,-76.9958,20,70,0.1300,61097,363922,"BSC02NLV",850,851,4,234,0,"creado",48,0,0,1,1,1140,95,
850,"ESPECIALES 3",-11.9597,-76.9958,95,70,0.1300,61098,363922,"BSC02NLV",850,852,5,237,1,"creado",21,5,1,1,1,1140,95,
850,"ESPECIALES 3",-11.9597,-76.9958,95,70,0.1300,61098,363922,"BSC02NLV",850,852,6,181,0,"creado",21,5,1,1,1,1140,95,
850,"ESPERANZA_NUEVA 1",-12.1663,-76.9227,50,70,0.1300,63024,363921,"BSC01NLV",975,975,1,132,1,"creado",54,6,2,1,1,1123,123,
850,"ESPERANZA_NUEVA 1",-12.1663,-76.9227,50,70,0.1300,63024,363921,"BSC01NLV",975,975,2,180,0,"creado",54,6,2,1,1,1123,123,
850,"ESPERANZA_NUEVA 2",-12.1663,-76.9227,120,70,0.1300,63025,363921,"BSC01NLV",975,976,4,157,1,"creado",63,3,7,1,1,1123,123,
850,"ESPERANZA_NUEVA 2",-12.1663,-76.9227,120,70,0.1300,63025,363921,"BSC01NLV",975,976,5,239,0,"creado",63,3,7,1,1,1123,123,
850,"ESPERANZA_NUEVA 3",-12.1663,-76.9227,240,70,0.1300,63026,363921,"BSC01NLV",975,977,6,233,1,"creado",7,2,2,1,1,1123,123,
850,"ESPERANZA_NUEVA 3",-12.1663,-76.9227,240,70,0.1300,63026,363921,"BSC01NLV",975,977,7,155,0,"creado",7,2,2,1,1,1123,123,
850,"ESPINAR_REUB 1",-12.1174,-77.0367,320,70,0.1300,751,249333,"BSC01NMA",239,239,1,157,1,"creado",62,7,5,1,1,1120,92,
850,"ESPINAR_REUB 1",-12.1174,-77.0367,320,70,0.1300,751,249333,"BSC01NMA",239,239,2,133,0,"creado",62,7,5,1,1,1120,92,
850,"ESPINAR_REUB 2",-12.1174,-77.0367,60,70,0.1300,752,249333,"BSC01NMA",239,240,3,238,1,"creado",9,2,5,1,1,1120,92,
850,"ESPINAR_REUB 2",-12.1174,-77.0367,60,70,0.1300,752,249333,"BSC01NMA",239,240,4,129,0,"creado",9,2,5,1,1,1120,92,
850,"ESPINAR_REUB 3",-12.1174,-77.0367,190,70,0.1300,753,249333,"BSC01NMA",239,241,6,181,1,"creado",2,6,4,1,1,1120,92,
850,"ESPINAR_REUB 3",-12.1174,-77.0367,190,70,0.1300,753,249333,"BSC01NMA",239,241,7,235,0,"creado",2,6,4,1,1,1120,92,
850,"ESTACION_NARANJAL 1",-11.9811,-77.0581,350,70,0.1300,18740,397196,"BSC03NMA",1255,1255,1,128,1,"creado",55,7,0,1,1,1137,89,
850,"ESTACION_NARANJAL 1",-11.9811,-77.0581,350,70,0.1300,18740,397196,"BSC03NMA",1255,1255,2,181,0,"creado",55,7,0,1,1,1137,89,
850,"ESTACION_NARANJAL 2",-11.9811,-77.0581,80,70,0.1300,18750,397196,"BSC03NMA",1255,1256,3,132,1,"creado",47,1,7,1,1,1137,89,
850,"ESTACION_NARANJAL 2",-11.9811,-77.0581,80,70,0.1300,18750,397196,"BSC03NMA",1255,1256,4,233,0,"creado",47,1,7,1,1,1137,89,
850,"ESTACION_NARANJAL 3",-11.9811,-77.0581,260,70,0.1300,18760,397196,"BSC03NMA",1255,1257,5,236,1,"creado",30,0,2,1,1,1137,89,
850,"ESTACION_NARANJAL 3",-11.9811,-77.0581,260,70,0.1300,18760,397196,"BSC03NMA",1255,1257,6,158,0,"creado",30,0,2,1,1,1137,89,
850,"ESTADIO 1",-12.0706,-77.0383,320,70,0.1300,3111,365581,"BSC03NLV",428,428,1,235,1,"creado",39,5,0,1,1,1128,128,
850,"ESTADIO 1",-12.0706,-77.0383,320,70,0.1300,3111,365581,"BSC03NLV",428,428,2,133,0,"creado",39,5,0,1,1,1128,128,
850,"ESTADIO 2",-12.0706,-77.0383,80,70,0.1300,3112,365581,"BSC03NLV",428,429,4,239,1,"creado",46,1,0,1,1,1128,128,
850,"ESTADIO 2",-12.0706,-77.0383,80,70,0.1300,3112,365581,"BSC03NLV",428,429,5,155,0,"creado",46,1,0,1,1,1128,128,
850,"ESTADIO 3",-12.0706,-77.0383,220,70,0.1300,3113,365581,"BSC03NLV",428,430,6,129,1,"creado",53,4,0,1,1,1128,128,
850,"ESTADIO 3",-12.0706,-77.0383,220,70,0.1300,3113,365581,"BSC03NLV",428,430,7,131,0,"creado",53,4,0,1,1,1128,128,
850,"ESTADIO 3",-12.0706,-77.0383,220,70,0.1300,3113,365581,"BSC03NLV",428,430,8,180,0,"creado",53,4,0,1,3,1128,128,
850,"ESTE_7 1",-12.0344,-76.9894,270,70,0.1300,8211,363922,"BSC02NLV",1266,1266,1,236,1,"creado",15,3,2,1,1,1126,126,
850,"ESTE_7 1",-12.0344,-76.9894,270,70,0.1300,8211,363922,"BSC02NLV",1266,1266,2,181,0,"creado",15,3,2,1,1,1126,126,
850,"ESTE_7 2",-12.0344,-76.9894,0,70,0.1300,8212,363922,"BSC02NLV",1266,1267,3,130,1,"creado",57,0,5,1,1,1126,126,
850,"ESTE_7 2",-12.0344,-76.9894,0,70,0.1300,8212,363922,"BSC02NLV",1266,1267,4,158,0,"creado",57,0,5,1,1,1126,126,
850,"ESTE_7 3",-12.0344,-76.9894,140,70,0.1300,8213,363922,"BSC02NLV",1266,1268,5,239,1,"creado",43,6,6,1,1,1126,126,
850,"ESTE_7 3",-12.0344,-76.9894,140,70,0.1300,8213,363922,"BSC02NLV",1266,1268,6,155,0,"creado",43,6,6,1,1,1126,126,
850,"ESTIBADORES 1",-12.0100,-77.0943,25,70,0.1300,9181,249333,"BSC01NMA",1380,1380,1,235,1,"creado",13,5,6,1,1,1115,87,
850,"ESTIBADORES 1",-12.0100,-77.0943,25,70,0.1300,9181,249333,"BSC01NMA",1380,1380,2,158,0,"creado",13,5,6,1,1,1115,87,
850,"ESTIBADORES 2",-12.0100,-77.0943,135,70,0.1300,9182,249333,"BSC01NMA",1380,1381,3,129,1,"creado",8,4,1,1,1,1115,87,
850,"ESTIBADORES 2",-12.0100,-77.0943,135,70,0.1300,9182,249333,"BSC01NMA",1380,1381,4,181,0,"creado",8,4,1,1,1,1115,87,
850,"ESTIBADORES 3",-12.0100,-77.0943,245,70,0.1300,9183,249333,"BSC01NMA",1380,1382,5,156,1,"creado",4,5,2,1,1,1115,87,
850,"ESTIBADORES 3",-12.0100,-77.0943,245,70,0.1300,9183,249333,"BSC01NMA",1380,1382,6,238,0,"creado",4,5,2,1,1,1115,87,
850,"EUCALIPTOS_NEXTEL 1",-12.0453,-76.9747,330,70,0.1300,8221,363922,"BSC02NLV",1146,1146,1,157,1,"creado",13,7,5,1,1,1125,125,
850,"EUCALIPTOS_NEXTEL 1",-12.0453,-76.9747,330,70,0.1300,8221,363922,"BSC02NLV",1146,1146,2,180,0,"creado",13,7,5,1,1,1125,125,
850,"EUCALIPTOS_NEXTEL 2",-12.0453,-76.9747,80,70,0.1300,8222,363922,"BSC02NLV",1146,1147,3,235,1,"creado",2,0,4,1,1,1125,125,
850,"EUCALIPTOS_NEXTEL 2",-12.0453,-76.9747,80,70,0.1300,8222,363922,"BSC02NLV",1146,1147,4,133,0,"creado",2,0,4,1,1,1125,125,
850,"EUCALIPTOS_NEXTEL 3",-12.0453,-76.9747,170,70,0.1300,8223,363922,"BSC02NLV",1146,1148,5,129,1,"creado",49,5,2,1,1,1125,125,
850,"EUCALIPTOS_NEXTEL 3",-12.0453,-76.9747,170,70,0.1300,8223,363922,"BSC02NLV",1146,1148,6,237,0,"creado",49,5,2,1,1,1125,125,
850,"EULOGIO_FERNANDINI 1",-11.9381,-77.0766,325,70,0.1300,3441,397196,"BSC03NMA",298,298,1,157,1,"creado",52,1,3,1,1,1134,134,
850,"EULOGIO_FERNANDINI 1",-11.9381,-77.0766,325,70,0.1300,3441,397196,"BSC03NMA",298,298,2,131,0,"creado",52,1,3,1,1,1134,134,
850,"EULOGIO_FERNANDINI 1",-11.9381,-77.0766,325,70,0.1300,3441,397196,"BSC03NMA",298,298,3,155,0,"creado",52,1,3,1,3,1134,134,
850,"EULOGIO_FERNANDINI 2",-11.9381,-77.0766,85,70,0.1300,3442,397196,"BSC03NMA",298,299,5,239,1,"creado",63,5,5,1,1,1134,134,
850,"EULOGIO_FERNANDINI 2",-11.9381,-77.0766,85,70,0.1300,3442,397196,"BSC03NMA",298,299,6,133,0,"creado",63,5,5,1,1,1134,134,
850,"EULOGIO_FERNANDINI 2",-11.9381,-77.0766,85,70,0.1300,3442,397196,"BSC03NMA",298,299,7,180,0,"creado",63,5,5,1,3,1134,134,
850,"EULOGIO_FERNANDINI 3",-11.9381,-77.0766,150,70,0.1300,3443,397196,"BSC03NMA",298,300,8,128,1,"creado",5,2,0,1,1,1134,134,
850,"EULOGIO_FERNANDINI 3",-11.9381,-77.0766,150,70,0.1300,3443,397196,"BSC03NMA",298,300,9,237,0,"creado",5,2,0,1,1,1134,134,
850,"F_TERRY 1",-12.0887,-77.0177,315,70,0.1300,3401,249333,"BSC01NMA",439,439,1,239,1,"creado",56,3,3,1,1,1119,91,
850,"F_TERRY 1",-12.0887,-77.0177,315,70,0.1300,3401,249333,"BSC01NMA",439,439,2,233,0,"creado",56,3,3,1,1,1119,91,
850,"F_TERRY 2",-12.0887,-77.0177,110,70,0.1300,3402,249333,"BSC01NMA",439,440,3,156,1,"creado",6,5,3,1,1,1119,91,
850,"F_TERRY 2",-12.0887,-77.0177,110,70,0.1300,3402,249333,"BSC01NMA",439,440,4,181,0,"creado",6,5,3,1,1,1119,91,
850,"F_TERRY 3",-12.0887,-77.0177,210,70,0.1300,3403,249333,"BSC01NMA",439,441,5,130,1,"creado",4,5,0,1,1,1119,91,
850,"F_TERRY 3",-12.0887,-77.0177,210,70,0.1300,3403,249333,"BSC01NMA",439,441,6,158,0,"creado",4,5,0,1,1,1119,91,
850,"FACULTAD 1",-12.0562,-77.0804,320,70,0.1300,18495,365581,"BSC03NLV",1122,1122,1,128,1,"creado",58,6,5,1,1,1129,129,
850,"FACULTAD 1",-12.0562,-77.0804,320,70,0.1300,18495,365581,"BSC03NLV",1122,1122,2,158,0,"creado",58,6,5,1,1,1129,129,
850,"FACULTAD 2",-12.0562,-77.0804,80,70,0.1300,18496,365581,"BSC03NLV",1122,1123,3,237,1,"creado",41,5,1,1,1,1129,129,
850,"FACULTAD 2",-12.0562,-77.0804,80,70,0.1300,18496,365581,"BSC03NLV",1122,1123,4,131,0,"creado",41,5,1,1,1,1129,129,
850,"FACULTAD 3",-12.0562,-77.0804,190,70,0.1300,18497,365581,"BSC03NLV",1122,1124,5,233,1,"creado",31,4,4,1,1,1129,129,
850,"FACULTAD 3",-12.0562,-77.0804,190,70,0.1300,18497,365581,"BSC03NLV",1122,1124,6,235,0,"creado",31,4,4,1,1,1129,129,
850,"FATIMA_REEM 1",-12.1330,-77.0282,320,70,0.1300,16630,249333,"BSC01NMA",1332,1332,1,233,1,"creado",32,7,5,1,1,1120,92,
850,"FATIMA_REEM 1",-12.1330,-77.0282,320,70,0.1300,16630,249333,"BSC01NMA",1332,1332,2,238,0,"creado",32,7,5,1,1,1120,92,
850,"FATIMA_REEM 2",-12.1330,-77.0282,60,70,0.1300,16631,249333,"BSC01NMA",1332,1333,3,235,1,"creado",42,1,6,1,1,1120,92,
850,"FATIMA_REEM 2",-12.1330,-77.0282,60,70,0.1300,16631,249333,"BSC01NMA",1332,1333,4,133,0,"creado",42,1,6,1,1,1120,92,
850,"FATIMA_REEM 3",-12.1330,-77.0282,150,70,0.1300,16632,249333,"BSC01NMA",1332,1334,5,157,1,"creado",44,4,5,1,1,1120,92,
850,"FATIMA_REEM 3",-12.1330,-77.0282,150,70,0.1300,16632,249333,"BSC01NMA",1332,1334,6,130,0,"creado",44,4,5,1,1,1120,92,
850,"FAUCETT 1",-12.0009,-77.1183,310,70,0.1300,3361,397196,"BSC03NMA",43,43,1,239,1,"creado",24,6,5,1,1,1133,133,
850,"FAUCETT 1",-12.0009,-77.1183,310,70,0.1300,3361,397196,"BSC03NMA",43,43,2,158,0,"creado",24,6,5,1,1,1133,133,
850,"FAUCETT 1",-12.0009,-77.1183,310,70,0.1300,3361,397196,"BSC03NMA",43,43,3,128,0,"creado",24,6,5,1,3,1133,133,
850,"FAUCETT 2",-12.0009,-77.1183,50,70,0.1300,3362,397196,"BSC03NMA",43,44,5,130,1,"creado",17,0,7,1,1,1133,133,
850,"FAUCETT 2",-12.0009,-77.1183,50,70,0.1300,3362,397196,"BSC03NMA",43,44,6,155,0,"creado",17,0,7,1,1,1133,133,
850,"FAUCETT 3",-12.0009,-77.1183,165,70,0.1300,3363,397196,"BSC03NMA",43,45,8,181,1,"creado",59,0,2,1,1,1133,133,
850,"FAUCETT 3",-12.0009,-77.1183,165,70,0.1300,3363,397196,"BSC03NMA",43,45,9,237,0,"creado",59,0,2,1,1,1133,133,
850,"FAUCETT_NEXTEL 1",-12.0610,-77.0970,350,70,0.1300,10274,249333,"BSC01NMA",1121,1121,1,130,1,"creado",9,1,7,1,1,1116,88,
850,"FAUCETT_NEXTEL 1",-12.0610,-77.0970,350,70,0.1300,10274,249333,"BSC01NMA",1121,1121,2,155,0,"creado",9,1,7,1,1,1116,88,
850,"FAUCETT_NEXTEL 2",-12.0610,-77.0970,100,70,0.1300,10304,249333,"BSC01NMA",1121,1122,3,157,1,"creado",8,2,4,1,1,1116,88,
850,"FAUCETT_NEXTEL 2",-12.0610,-77.0970,100,70,0.1300,10304,249333,"BSC01NMA",1121,1122,4,128,0,"creado",8,2,4,1,1,1116,88,
850,"FAUCETT_NEXTEL 3",-12.0610,-77.0970,250,70,0.1300,10308,249333,"BSC01NMA",1121,1123,5,235,1,"creado",22,6,7,1,1,1116,88,
850,"FAUCETT_NEXTEL 3",-12.0610,-77.0970,250,70,0.1300,10308,249333,"BSC01NMA",1121,1123,6,180,0,"creado",22,6,7,1,1,1116,88,
850,"FELICIA_REEM 1",-12.0620,-76.9569,310,70,0.1300,18770,363922,"BSC02NLV",1149,1149,1,128,1,"creado",57,3,1,1,1,1125,125,
850,"FELICIA_REEM 1",-12.0620,-76.9569,310,70,0.1300,18770,363922,"BSC02NLV",1149,1149,2,130,0,"creado",57,3,1,1,1,1125,125,
850,"FELICIA_REEM 2",-12.0620,-76.9569,50,70,0.1300,18780,363922,"BSC02NLV",1149,1150,3,235,1,"creado",48,0,2,1,1,1125,125,
850,"FELICIA_REEM 2",-12.0620,-76.9569,50,70,0.1300,18780,363922,"BSC02NLV",1149,1150,4,132,0,"creado",48,0,2,1,1,1125,125,
850,"FELICIA_REEM 3",-12.0620,-76.9569,200,70,0.1300,18790,363922,"BSC02NLV",1149,1151,5,156,1,"creado",15,4,4,1,1,1125,125,
850,"FELICIA_REEM 3",-12.0620,-76.9569,200,70,0.1300,18790,363922,"BSC02NLV",1149,1151,6,180,0,"creado",15,4,4,1,1,1125,125,
850,"FELIPE 1",-12.1087,-77.0156,330,70,0.1300,2841,249333,"BSC01NMA",814,814,1,234,1,"creado",54,4,6,3,1,1118,90,
850,"FELIPE 1",-12.1087,-77.0156,330,70,0.1300,2841,249333,"BSC01NMA",814,814,2,156,0,"creado",54,4,6,3,1,1118,90,
850,"FELIPE 2",-12.1087,-77.0156,70,70,0.1300,2842,249333,"BSC01NMA",814,815,3,129,1,"creado",5,2,2,3,1,1118,90,
850,"FELIPE 2",-12.1087,-77.0156,70,70,0.1300,2842,249333,"BSC01NMA",814,815,4,133,0,"creado",5,2,2,3,1,1118,90,
850,"FELIPE 3",-12.1087,-77.0156,210,70,0.1300,2843,249333,"BSC01NMA",814,816,5,239,1,"creado",21,3,2,3,1,1118,90,
850,"FELIPE 3",-12.1087,-77.0156,210,70,0.1300,2843,249333,"BSC01NMA",814,816,6,180,0,"creado",21,3,2,3,1,1118,90,
850,"FERIA 1",-12.0781,-77.0902,350,70,0.1300,1041,249333,"BSC01NMA",13,13,1,132,1,"creado",38,6,6,1,1,1116,88,
850,"FERIA 1",-12.0781,-77.0902,350,70,0.1300,1041,249333,"BSC01NMA",13,13,2,238,0,"creado",38,6,6,1,1,1116,88,
850,"FERIA 2",-12.0781,-77.0902,150,70,0.1300,1042,249333,"BSC01NMA",13,14,3,157,1,"creado",38,2,3,1,1,1116,88,
850,"FERIA 2",-12.0781,-77.0902,150,70,0.1300,1042,249333,"BSC01NMA",13,14,4,155,0,"creado",38,2,3,1,1,1116,88,
850,"FERIA 3",-12.0781,-77.0902,230,70,0.1300,1043,249333,"BSC01NMA",13,15,5,128,1,"creado",21,5,6,1,1,1116,88,
850,"FERIA 3",-12.0781,-77.0902,230,70,0.1300,1043,249333,"BSC01NMA",13,15,6,180,0,"creado",21,5,6,1,1,1116,88,
850,"FERRERO 1",-12.0835,-76.9379,20,70,0.1300,18800,363922,"BSC02NLV",1152,1152,1,157,1,"creado",57,2,3,1,1,1125,125,
850,"FERRERO 1",-12.0835,-76.9379,20,70,0.1300,18800,363922,"BSC02NLV",1152,1152,2,133,0,"creado",57,2,3,1,1,1125,125,
850,"FERRERO 2",-12.0835,-76.9379,110,70,0.1300,18810,363922,"BSC02NLV",1152,1153,3,181,1,"creado",44,2,0,1,1,1125,125,
850,"FERRERO 2",-12.0835,-76.9379,110,70,0.1300,18810,363922,"BSC02NLV",1152,1153,4,233,0,"creado",44,2,0,1,1,1125,125,
850,"FERRERO 3",-12.0835,-76.9379,200,70,0.1300,19000,363922,"BSC02NLV",1152,1154,5,239,1,"creado",37,0,1,1,1,1125,125,
850,"FERRERO 3",-12.0835,-76.9379,200,70,0.1300,19000,363922,"BSC02NLV",1152,1154,6,237,0,"creado",37,0,1,1,1,1125,125,
850,"FERREYROS 1",-12.0893,-77.0066,30,70,0.1300,29644,249333,"BSC01NMA",581,224,3,233,1,"creado",0,4,0,1,1,1118,90,"GRUPO1"
850,"FERREYROS 2",-12.0893,-77.0066,150,70,0.1300,29648,249333,"BSC01NMA",581,225,4,156,1,"creado",0,1,1,1,1,1118,90,"GRUPO1"
850,"FERREYROS 3",-12.0893,-77.0066,265,70,0.1300,29649,249333,"BSC01NMA",581,226,7,234,1,"creado",0,0,0,1,1,1118,90,"GRUPO1"
850,"FERROCARRIL 1",-12.2157,-76.9022,340,70,0.1300,63076,363921,"BSC01NLV",1022,1022,1,132,1,"creado",22,7,7,1,1,1123,123,
850,"FERROCARRIL 1",-12.2157,-76.9022,340,70,0.1300,63076,363921,"BSC01NLV",1022,1022,2,130,0,"creado",22,7,7,1,1,1123,123,
850,"FERROCARRIL 2",-12.2157,-76.9022,140,70,0.1300,63080,363921,"BSC01NLV",1022,1023,3,235,1,"creado",38,3,3,1,1,1123,123,
850,"FERROCARRIL 2",-12.2157,-76.9022,140,70,0.1300,63080,363921,"BSC01NLV",1022,1023,4,180,0,"creado",38,3,3,1,1,1123,123,
850,"FERROCARRIL 3",-12.2157,-76.9022,280,70,0.1300,63082,363921,"BSC01NLV",1022,1024,5,238,1,"creado",26,6,2,1,1,1123,123,
850,"FERROCARRIL 3",-12.2157,-76.9022,280,70,0.1300,63082,363921,"BSC01NLV",1022,1024,6,156,0,"creado",26,6,2,1,1,1123,123,
850,"FILADELFIA 1",-11.9962,-77.1092,330,70,0.1300,28197,397196,"BSC03NMA",49,46,3,239,1,"creado",0,3,6,1,1,1133,133,"GRUPO1"
850,"FILADELFIA 2",-11.9962,-77.1092,90,70,0.1300,28198,397196,"BSC03NMA",49,47,6,157,1,"creado",0,0,0,1,1,1133,133,"GRUPO1"
850,"FILADELFIA 3",-11.9962,-77.1092,210,70,0.1300,28199,397196,"BSC03NMA",49,48,9,132,1,"creado",0,0,0,1,1,1133,133,"GRUPO1"
850,"FIORI_REUB 1",-12.0059,-77.0622,270,70,0.1300,771,397196,"BSC03NMA",877,877,1,181,1,"creado",27,5,2,1,1,1137,89,
850,"FIORI_REUB 1",-12.0059,-77.0622,270,70,0.1300,771,397196,"BSC03NMA",877,877,2,158,0,"creado",27,5,2,1,1,1137,89,
850,"FIORI_REUB 2",-12.0059,-77.0622,50,70,0.1300,772,397196,"BSC03NMA",877,878,3,235,0,"creado",18,1,7,1,1,1137,89,
850,"FIORI_REUB 2",-12.0059,-77.0622,50,70,0.1300,772,397196,"BSC03NMA",877,878,4,156,1,"creado",18,1,7,1,1,1137,89,
850,"FIORI_REUB 3",-12.0059,-77.0622,160,70,0.1300,773,397196,"BSC03NMA",877,879,5,133,0,"creado",39,3,2,1,1,1137,89,
850,"FIORI_REUB 3",-12.0059,-77.0622,160,70,0.1300,773,397196,"BSC03NMA",877,879,6,131,1,"creado",39,3,2,1,1,1137,89,
850,"FITECA 1",-11.9579,-77.0358,300,70,0.1300,18368,397196,"BSC03NMA",1233,1233,1,235,1,"creado",15,4,5,1,1,1134,134,
850,"FITECA 1",-11.9579,-77.0358,300,70,0.1300,18368,397196,"BSC03NMA",1233,1233,2,133,0,"creado",15,4,5,1,1,1134,134,
850,"FITECA 2",-11.9579,-77.0358,80,70,0.1300,18369,397196,"BSC03NMA",1233,1234,3,157,1,"creado",36,2,0,1,1,1134,134,
850,"FITECA 2",-11.9579,-77.0358,80,70,0.1300,18369,397196,"BSC03NMA",1233,1234,4,233,0,"creado",36,2,0,1,1,1134,134,
850,"FITECA 3",-11.9579,-77.0358,160,70,0.1300,18370,397196,"BSC03NMA",1233,1235,5,237,1,"creado",17,5,7,1,1,1134,134,
850,"FITECA 3",-11.9579,-77.0358,160,70,0.1300,18370,397196,"BSC03NMA",1233,1235,6,155,0,"creado",17,5,7,1,1,1134,134,
850,"FLAMENGOS 1",-12.0538,-76.9637,320,70,0.1300,1581,363922,"BSC02NLV",418,418,1,236,1,"creado",59,7,2,1,1,1125,125,
850,"FLAMENGOS 1",-12.0538,-76.9637,320,70,0.1300,1581,363922,"BSC02NLV",418,418,2,155,0,"creado",59,7,2,1,1,1125,125,
850,"FLAMENGOS 2",-12.0538,-76.9637,90,70,0.1300,1582,363922,"BSC02NLV",418,419,3,238,1,"creado",63,3,3,1,1,1125,125,
850,"FLAMENGOS 2",-12.0538,-76.9637,90,70,0.1300,1582,363922,"BSC02NLV",418,419,4,128,0,"creado",63,3,3,1,1,1125,125,
850,"FLAMENGOS 3",-12.0538,-76.9637,200,70,0.1300,1583,363922,"BSC02NLV",418,420,7,132,1,"creado",17,5,7,1,1,1125,125,
850,"FLAMENGOS 3",-12.0538,-76.9637,200,70,0.1300,1583,363922,"BSC02NLV",418,420,8,180,0,"creado",17,5,7,1,1,1125,125,
850,"FLEXI_BADANI 1",-12.0829,-77.0855,350,70,0.1300,33907,249333,"BSC01NMA",365,172,3,181,1,"creado",0,1,7,1,1,1116,88,"GRUPO1"
850,"FLEXI_BADANI 2",-12.0829,-77.0855,110,70,0.1300,33908,249333,"BSC01NMA",365,173,4,129,1,"creado",0,7,7,1,1,1116,88,"GRUPO1"
850,"FLEXI_BADANI 3",-12.0829,-77.0855,260,70,0.1300,33909,249333,"BSC01NMA",365,177,7,239,1,"creado",0,4,7,1,1,1116,88,"GRUPO1"
850,"FLEXI_ESTADIO_NACIONAL 1",-12.0674,-77.0344,205,70,0.1300,33910,365581,"BSC03NLV",311,309,10,132,1,"creado",43,0,0,1,1,1128,128,"GRUPO1"
850,"FLEXI_ESTADIO_NACIONAL 1",-12.0674,-77.0344,205,70,0.1300,33910,365581,"BSC03NLV",311,309,11,237,0,"creado",43,0,0,1,1,1128,128,"GRUPO1"
850,"FLEXI_EVITAMIENTO 1",-12.0578,-76.9699,310,70,0.1300,2121,363922,"BSC02NLV",625,625,1,157,1,"creado",36,4,5,1,1,1125,125,
850,"FLEXI_EVITAMIENTO 1",-12.0578,-76.9699,310,70,0.1300,2121,363922,"BSC02NLV",625,625,2,133,0,"creado",36,4,5,1,1,1125,125,
850,"FLEXI_EVITAMIENTO 2",-12.0578,-76.9699,95,70,0.1300,2122,363922,"BSC02NLV",625,626,4,129,1,"creado",25,3,6,1,1,1125,125,
850,"FLEXI_EVITAMIENTO 2",-12.0578,-76.9699,95,70,0.1300,2122,363922,"BSC02NLV",625,626,5,180,0,"creado",25,3,6,1,1,1125,125,
850,"FLEXI_EVITAMIENTO 3",-12.0578,-76.9699,220,70,0.1300,2123,363922,"BSC02NLV",625,627,7,131,1,"creado",4,1,3,1,1,1125,125,
850,"FLEXI_EVITAMIENTO 3",-12.0578,-76.9699,220,70,0.1300,2123,363922,"BSC02NLV",625,627,8,237,0,"creado",4,1,3,1,1,1125,125,
850,"FLORA_TRISTAN_NEXTEL 1",-12.0677,-76.9447,350,70,0.1300,28479,363922,"BSC02NLV",499,468,3,181,1,"creado",0,1,4,1,1,1125,125,"GRUPO1"
850,"FLORA_TRISTAN_NEXTEL 2",-12.0677,-76.9447,120,70,0.1300,28484,363922,"BSC02NLV",499,469,6,239,1,"creado",0,2,7,1,1,1125,125,"GRUPO1"
850,"FLORA_TRISTAN_NEXTEL 3",-12.0677,-76.9447,205,70,0.1300,28485,363922,"BSC02NLV",499,470,9,130,1,"creado",0,2,1,1,1,1125,125,"GRUPO1"
850,"FLORES 1",-12.0053,-77.0058,20,70,0.1300,61115,363922,"BSC02NLV",856,856,1,239,1,"creado",59,4,6,1,1,1140,95,
850,"FLORES 1",-12.0053,-77.0058,20,70,0.1300,61115,363922,"BSC02NLV",856,856,2,132,0,"creado",59,4,6,1,1,1140,95,
850,"FLORES 2",-12.0053,-77.0058,150,70,0.1300,61116,363922,"BSC02NLV",856,857,3,157,1,"creado",19,2,4,1,1,1140,95,
850,"FLORES 2",-12.0053,-77.0058,150,70,0.1300,61116,363922,"BSC02NLV",856,857,4,235,0,"creado",19,2,4,1,1,1140,95,
850,"FLORES 3",-12.0053,-77.0058,250,70,0.1300,61117,363922,"BSC02NLV",856,858,5,181,1,"creado",47,4,0,1,1,1140,95,
850,"FLORES 3",-12.0053,-77.0058,250,70,0.1300,61117,363922,"BSC02NLV",856,858,6,133,0,"creado",47,4,0,1,1,1140,95,
850,"FLORES 3",-12.0053,-77.0058,250,70,0.1300,61117,363922,"BSC02NLV",856,858,7,237,0,"creado",47,4,0,1,3,1140,95,
850,"FLORES_PRIMAVERA 1",-12.0217,-77.0128,350,70,0.1300,17732,363922,"BSC02NLV",1383,1383,1,233,1,"creado",63,7,0,1,1,1140,95,
850,"FLORES_PRIMAVERA 1",-12.0217,-77.0128,350,70,0.1300,17732,363922,"BSC02NLV",1383,1383,2,133,0,"creado",63,7,0,1,1,1140,95,
850,"FLORES_PRIMAVERA 2",-12.0217,-77.0128,95,70,0.1300,17733,363922,"BSC02NLV",1383,1384,3,235,1,"creado",34,1,2,1,1,1140,95,
850,"FLORES_PRIMAVERA 2",-12.0217,-77.0128,95,70,0.1300,17733,363922,"BSC02NLV",1383,1384,4,158,0,"creado",34,1,2,1,1,1140,95,
850,"FLORES_PRIMAVERA 3",-12.0217,-77.0128,185,70,0.1300,17734,363922,"BSC02NLV",1383,1385,5,237,1,"creado",60,2,7,1,1,1140,95,
850,"FLORES_PRIMAVERA 3",-12.0217,-77.0128,185,70,0.1300,17734,363922,"BSC02NLV",1383,1385,6,128,0,"creado",60,2,7,1,1,1140,95,
850,"FLORIPONDIOS 1",-11.9360,-77.0693,300,70,0.1300,8231,397196,"BSC03NMA",1188,1188,1,129,1,"creado",60,6,6,1,1,1134,134,
850,"FLORIPONDIOS 1",-11.9360,-77.0693,300,70,0.1300,8231,397196,"BSC03NMA",1188,1188,2,156,0,"creado",60,6,6,1,1,1134,134,
